start,end,text,words,speaker
4965.095,4974.87," Bisher vermisse ich von Ihnen und auch von den Herren Amthor und Jasenbeck noch eine prägnante Definition, Aussage darüber, was denn ein moderner Staat überhaupt ausmacht.","[{'word': 'Bisher', 'start': np.float64(4965.095), 'end': np.float64(4965.436), 'score': np.float64(0.775), 'speaker': 'SPEAKER_01'}, {'word': 'vermisse', 'start': np.float64(4965.476), 'end': np.float64(4965.716), 'score': np.float64(0.809), 'speaker': 'SPEAKER_01'}, {'word': 'ich', 'start': np.float64(4965.756), 'end': np.float64(4965.856), 'score': np.float64(0.978), 'speaker': 'SPEAKER_01'}, {'word': 'von', 'start': np.float64(4965.896), 'end': np.float64(4966.157), 'score': np.float64(0.99), 'speaker': 'SPEAKER_01'}, {'word': 'Ihnen', 'start': np.float64(4966.237), 'end': np.float64(4966.577), 'score': np.float64(0.875), 'speaker': 'SPEAKER_01'}, {'word': 'und', 'start': np.float64(4966.617), 'end': np.float64(4966.717), 'score': np.float64(0.407), 'speaker': 'SPEAKER_01'}, {'word': 'auch', 'start': np.float64(4966.758), 'end': np.float64(4966.858), 'score': np.float64(0.453), 'speaker': 'SPEAKER_01'}, {'word': 'von', 'start': np.float64(4966.898), 'end': np.float64(4966.978), 'score': np.float64(0.921), 'speaker': 'SPEAKER_01'}, {'word': 'den', 'start': np.float64(4967.018), 'end': np.float64(4967.118), 'score': np.float64(0.954), 'speaker': 'SPEAKER_01'}, {'word': 'Herren', 'start': np.float64(4967.158), 'end': np.float64(4967.879), 'score': np.float64(0.79), 'speaker': 'SPEAKER_01'}, {'word': 'Amthor', 'start': np.float64(4967.939), 'end': np.float64(4968.28), 'score': np.float64(0.641), 'speaker': 'SPEAKER_01'}, {'word': 'und', 'start': np.float64(4968.32), 'end': np.float64(4968.42), 'score': np.float64(0.86), 'speaker': 'SPEAKER_01'}, {'word': 'Jasenbeck', 'start': np.float64(4968.48), 'end': np.float64(4968.961), 'score': np.float64(0.803), 'speaker': 'SPEAKER_01'}, {'word': 'noch', 'start': np.float64(4969.001), 'end': np.float64(4969.141), 'score': np.float64(0.854), 'speaker': 'SPEAKER_01'}, {'word': 'eine', 'start': np.float64(4969.181), 'end': np.float64(4969.341), 'score': np.float64(0.823), 'speaker': 'SPEAKER_01'}, {'word': 'prägnante', 'start': np.float64(4969.361), 'end': np.float64(4970.022), 'score': np.float64(0.853), 'speaker': 'SPEAKER_01'}, {'word': 'Definition,', 'start': np.float64(4970.083), 'end': np.float64(4970.844), 'score': np.float64(0.97), 'speaker': 'SPEAKER_01'}, {'word': 'Aussage', 'start': np.float64(4970.864), 'end': np.float64(4971.264), 'score': np.float64(0.864), 'speaker': 'SPEAKER_01'}, {'word': 'darüber,', 'start': np.float64(4971.304), 'end': np.float64(4971.625), 'score': np.float64(0.929), 'speaker': 'SPEAKER_01'}, {'word': 'was', 'start': np.float64(4971.685), 'end': np.float64(4971.885), 'score': np.float64(0.955), 'speaker': 'SPEAKER_01'}, {'word': 'denn', 'start': np.float64(4971.905), 'end': np.float64(4972.066), 'score': np.float64(0.891), 'speaker': 'SPEAKER_01'}, {'word': 'ein', 'start': np.float64(4972.106), 'end': np.float64(4972.266), 'score': np.float64(0.75), 'speaker': 'SPEAKER_01'}, {'word': 'moderner', 'start': np.float64(4972.306), 'end': np.float64(4972.706), 'score': np.float64(0.759), 'speaker': 'SPEAKER_01'}, {'word': 'Staat', 'start': np.float64(4972.747), 'end': np.float64(4973.007), 'score': np.float64(0.711), 'speaker': 'SPEAKER_01'}, {'word': 'überhaupt', 'start': np.float64(4973.067), 'end': np.float64(4973.448), 'score': np.float64(0.68), 'speaker': 'SPEAKER_01'}, {'word': 'ausmacht.', 'start': np.float64(4973.488), 'end': np.float64(4974.87), 'score': np.float64(0.924), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
4974.91,4978.075,Lediglich eine Einlassung von Herrn Amthor dazu fand ich im Netz.,"[{'word': 'Lediglich', 'start': np.float64(4974.91), 'end': np.float64(4975.31), 'score': np.float64(0.926), 'speaker': 'SPEAKER_01'}, {'word': 'eine', 'start': np.float64(4975.35), 'end': np.float64(4975.531), 'score': np.float64(0.895), 'speaker': 'SPEAKER_01'}, {'word': 'Einlassung', 'start': np.float64(4975.571), 'end': np.float64(4975.911), 'score': np.float64(0.864), 'speaker': 'SPEAKER_01'}, {'word': 'von', 'start': np.float64(4975.931), 'end': np.float64(4976.031), 'score': np.float64(0.694), 'speaker': 'SPEAKER_01'}, {'word': 'Herrn', 'start': np.float64(4976.052), 'end': np.float64(4976.232), 'score': np.float64(0.829), 'speaker': 'SPEAKER_01'}, {'word': 'Amthor', 'start': np.float64(4976.272), 'end': np.float64(4976.552), 'score': np.float64(0.566), 'speaker': 'SPEAKER_01'}, {'word': 'dazu', 'start': np.float64(4976.592), 'end': np.float64(4976.833), 'score': np.float64(0.795), 'speaker': 'SPEAKER_01'}, {'word': 'fand', 'start': np.float64(4976.873), 'end': np.float64(4977.053), 'score': np.float64(0.486), 'speaker': 'SPEAKER_01'}, {'word': 'ich', 'start': np.float64(4977.073), 'end': np.float64(4977.193), 'score': np.float64(0.658), 'speaker': 'SPEAKER_01'}, {'word': 'im', 'start': np.float64(4977.213), 'end': np.float64(4977.333), 'score': np.float64(0.707), 'speaker': 'SPEAKER_01'}, {'word': 'Netz.', 'start': np.float64(4977.394), 'end': np.float64(4978.075), 'score': np.float64(0.714), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
4978.095,4986.327,"Er gab zum Besten, dass das Ziel der Staatsmodernisierung ein funktionierender Staat sei, der seine Aufgaben effizienter erledigt.","[{'word': 'Er', 'start': np.float64(4978.095), 'end': np.float64(4978.175), 'score': np.float64(0.682), 'speaker': 'SPEAKER_01'}, {'word': 'gab', 'start': np.float64(4978.195), 'end': np.float64(4978.395), 'score': np.float64(0.876), 'speaker': 'SPEAKER_01'}, {'word': 'zum', 'start': np.float64(4978.435), 'end': np.float64(4978.595), 'score': np.float64(0.726), 'speaker': 'SPEAKER_01'}, {'word': 'Besten,', 'start': np.float64(4978.635), 'end': np.float64(4979.597), 'score': np.float64(0.927), 'speaker': 'SPEAKER_01'}, {'word': 'dass', 'start': np.float64(4979.617), 'end': np.float64(4979.837), 'score': np.float64(0.923), 'speaker': 'SPEAKER_01'}, {'word': 'das', 'start': np.float64(4979.877), 'end': np.float64(4980.078), 'score': np.float64(0.979), 'speaker': 'SPEAKER_01'}, {'word': 'Ziel', 'start': np.float64(4980.138), 'end': np.float64(4980.358), 'score': np.float64(0.78), 'speaker': 'SPEAKER_01'}, {'word': 'der', 'start': np.float64(4980.398), 'end': np.float64(4980.518), 'score': np.float64(0.993), 'speaker': 'SPEAKER_01'}, {'word': 'Staatsmodernisierung', 'start': np.float64(4980.558), 'end': np.float64(4981.78), 'score': np.float64(0.877), 'speaker': 'SPEAKER_01'}, {'word': 'ein', 'start': np.float64(4981.82), 'end': np.float64(4981.98), 'score': np.float64(0.809), 'speaker': 'SPEAKER_01'}, {'word': 'funktionierender', 'start': np.float64(4982.021), 'end': np.float64(4982.842), 'score': np.float64(0.769), 'speaker': 'SPEAKER_01'}, {'word': 'Staat', 'start': np.float64(4982.882), 'end': np.float64(4983.282), 'score': np.float64(0.734), 'speaker': 'SPEAKER_01'}, {'word': 'sei,', 'start': np.float64(4983.302), 'end': np.float64(4983.603), 'score': np.float64(0.988), 'speaker': 'SPEAKER_01'}, {'word': 'der', 'start': np.float64(4983.623), 'end': np.float64(4983.783), 'score': np.float64(0.955), 'speaker': 'SPEAKER_01'}, {'word': 'seine', 'start': np.float64(4983.823), 'end': np.float64(4984.144), 'score': np.float64(0.866), 'speaker': 'SPEAKER_01'}, {'word': 'Aufgaben', 'start': np.float64(4984.184), 'end': np.float64(4984.765), 'score': np.float64(0.846), 'speaker': 'SPEAKER_01'}, {'word': 'effizienter', 'start': np.float64(4984.785), 'end': np.float64(4985.446), 'score': np.float64(0.902), 'speaker': 'SPEAKER_01'}, {'word': 'erledigt.', 'start': np.float64(4985.486), 'end': np.float64(4986.327), 'score': np.float64(0.936), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
4987.184,4997.093," Will er damit etwa sagen, dass Deutschland ein schlecht funktionierender Staat sei, der seine Aufgaben nicht effizient erledigt und deshalb modernisiert werden müsste?","[{'word': 'Will', 'start': np.float64(4987.184), 'end': np.float64(4987.425), 'score': np.float64(0.72), 'speaker': 'SPEAKER_01'}, {'word': 'er', 'start': np.float64(4987.465), 'end': np.float64(4987.525), 'score': np.float64(0.802), 'speaker': 'SPEAKER_01'}, {'word': 'damit', 'start': np.float64(4987.545), 'end': np.float64(4987.786), 'score': np.float64(0.979), 'speaker': 'SPEAKER_01'}, {'word': 'etwa', 'start': np.float64(4987.826), 'end': np.float64(4988.087), 'score': np.float64(0.796), 'speaker': 'SPEAKER_01'}, {'word': 'sagen,', 'start': np.float64(4988.127), 'end': np.float64(4988.568), 'score': np.float64(0.972), 'speaker': 'SPEAKER_01'}, {'word': 'dass', 'start': np.float64(4988.608), 'end': np.float64(4988.849), 'score': np.float64(0.974), 'speaker': 'SPEAKER_01'}, {'word': 'Deutschland', 'start': np.float64(4988.889), 'end': np.float64(4989.39), 'score': np.float64(0.803), 'speaker': 'SPEAKER_01'}, {'word': 'ein', 'start': np.float64(4989.451), 'end': np.float64(4989.591), 'score': np.float64(0.643), 'speaker': 'SPEAKER_01'}, {'word': 'schlecht', 'start': np.float64(4989.631), 'end': np.float64(4990.012), 'score': np.float64(0.8), 'speaker': 'SPEAKER_01'}, {'word': 'funktionierender', 'start': np.float64(4990.032), 'end': np.float64(4990.734), 'score': np.float64(0.9), 'speaker': 'SPEAKER_01'}, {'word': 'Staat', 'start': np.float64(4990.795), 'end': np.float64(4991.136), 'score': np.float64(0.837), 'speaker': 'SPEAKER_01'}, {'word': 'sei,', 'start': np.float64(4991.156), 'end': np.float64(4991.777), 'score': np.float64(0.959), 'speaker': 'SPEAKER_01'}, {'word': 'der', 'start': np.float64(4991.798), 'end': np.float64(4991.958), 'score': np.float64(0.984), 'speaker': 'SPEAKER_01'}, {'word': 'seine', 'start': np.float64(4991.998), 'end': np.float64(4992.319), 'score': np.float64(0.89), 'speaker': 'SPEAKER_01'}, {'word': 'Aufgaben', 'start': np.float64(4992.359), 'end': np.float64(4992.78), 'score': np.float64(0.81), 'speaker': 'SPEAKER_01'}, {'word': 'nicht', 'start': np.float64(4992.821), 'end': np.float64(4993.021), 'score': np.float64(0.957), 'speaker': 'SPEAKER_01'}, {'word': 'effizient', 'start': np.float64(4993.061), 'end': np.float64(4993.482), 'score': np.float64(0.918), 'speaker': 'SPEAKER_01'}, {'word': 'erledigt', 'start': np.float64(4993.523), 'end': np.float64(4994.485), 'score': np.float64(0.961), 'speaker': 'SPEAKER_01'}, {'word': 'und', 'start': np.float64(4994.526), 'end': np.float64(4994.686), 'score': np.float64(0.806), 'speaker': 'SPEAKER_01'}, {'word': 'deshalb', 'start': np.float64(4994.746), 'end': np.float64(4995.027), 'score': np.float64(0.911), 'speaker': 'SPEAKER_01'}, {'word': 'modernisiert', 'start': np.float64(4995.067), 'end': np.float64(4995.789), 'score': np.float64(0.93), 'speaker': 'SPEAKER_01'}, {'word': 'werden', 'start': np.float64(4995.829), 'end': np.float64(4996.11), 'score': np.float64(0.828), 'speaker': 'SPEAKER_01'}, {'word': 'müsste?', 'start': np.float64(4996.15), 'end': np.float64(4997.093), 'score': np.float64(0.626), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
4997.478,5005.212, Seit 1998 ist die CDU-CSU 17 Jahre in Regierungsverantwortung gewesen und stellte dabei immer den Kanzler.,"[{'word': 'Seit', 'start': np.float64(4997.478), 'end': np.float64(4997.919), 'score': np.float64(0.521), 'speaker': 'SPEAKER_01'}, {'word': '1998', 'start': np.float64(4997.939), 'end': np.float64(4998.039), 'score': np.float64(0.743), 'speaker': 'SPEAKER_01'}, {'word': 'ist', 'start': np.float64(4998.059), 'end': np.float64(4998.139), 'score': np.float64(0.001), 'speaker': 'SPEAKER_01'}, {'word': 'die', 'start': np.float64(4998.159), 'end': np.float64(4998.54), 'score': np.float64(0.231), 'speaker': 'SPEAKER_01'}, {'word': 'CDU-CSU', 'start': np.float64(4998.56), 'end': np.float64(5000.764), 'score': np.float64(0.644), 'speaker': 'SPEAKER_01'}, {'word': '17', 'start': np.float64(5000.784), 'end': np.float64(5001.245), 'score': np.float64(0.776), 'speaker': 'SPEAKER_01'}, {'word': 'Jahre', 'start': np.float64(5001.265), 'end': np.float64(5001.606), 'score': np.float64(0.724), 'speaker': 'SPEAKER_01'}, {'word': 'in', 'start': np.float64(5001.626), 'end': np.float64(5001.666), 'score': np.float64(0.488), 'speaker': 'SPEAKER_01'}, {'word': 'Regierungsverantwortung', 'start': np.float64(5001.686), 'end': np.float64(5002.828), 'score': np.float64(0.833), 'speaker': 'SPEAKER_01'}, {'word': 'gewesen', 'start': np.float64(5002.848), 'end': np.float64(5003.188), 'score': np.float64(0.853), 'speaker': 'SPEAKER_01'}, {'word': 'und', 'start': np.float64(5003.229), 'end': np.float64(5003.349), 'score': np.float64(0.889), 'speaker': 'SPEAKER_01'}, {'word': 'stellte', 'start': np.float64(5003.389), 'end': np.float64(5003.669), 'score': np.float64(0.866), 'speaker': 'SPEAKER_01'}, {'word': 'dabei', 'start': np.float64(5003.709), 'end': np.float64(5004.07), 'score': np.float64(0.985), 'speaker': 'SPEAKER_01'}, {'word': 'immer', 'start': np.float64(5004.11), 'end': np.float64(5004.291), 'score': np.float64(0.971), 'speaker': 'SPEAKER_01'}, {'word': 'den', 'start': np.float64(5004.331), 'end': np.float64(5004.471), 'score': np.float64(0.93), 'speaker': 'SPEAKER_01'}, {'word': 'Kanzler.', 'start': np.float64(5004.511), 'end': np.float64(5005.212), 'score': np.float64(0.989), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
5005.232,5013.107,Die SPD kommt in dem Zeitraum auf zehn Jahre Kanzler und sogar 23 Jahre Regierungsverantwortung.,"[{'word': 'Die', 'start': np.float64(5005.232), 'end': np.float64(5005.352), 'score': np.float64(0.555), 'speaker': 'SPEAKER_01'}, {'word': 'SPD', 'start': np.float64(5005.453), 'end': np.float64(5005.853), 'score': np.float64(0.986), 'speaker': 'SPEAKER_01'}, {'word': 'kommt', 'start': np.float64(5005.873), 'end': np.float64(5006.054), 'score': np.float64(0.736), 'speaker': 'SPEAKER_01'}, {'word': 'in', 'start': np.float64(5006.094), 'end': np.float64(5006.194), 'score': np.float64(0.727), 'speaker': 'SPEAKER_01'}, {'word': 'dem', 'start': np.float64(5006.234), 'end': np.float64(5006.414), 'score': np.float64(0.798), 'speaker': 'SPEAKER_01'}, {'word': 'Zeitraum', 'start': np.float64(5006.454), 'end': np.float64(5007.056), 'score': np.float64(0.899), 'speaker': 'SPEAKER_01'}, {'word': 'auf', 'start': np.float64(5007.096), 'end': np.float64(5007.697), 'score': np.float64(0.982), 'speaker': 'SPEAKER_01'}, {'word': 'zehn', 'start': np.float64(5007.737), 'end': np.float64(5007.957), 'score': np.float64(0.62), 'speaker': 'SPEAKER_01'}, {'word': 'Jahre', 'start': np.float64(5007.997), 'end': np.float64(5008.298), 'score': np.float64(0.883), 'speaker': 'SPEAKER_01'}, {'word': 'Kanzler', 'start': np.float64(5008.318), 'end': np.float64(5008.719), 'score': np.float64(0.798), 'speaker': 'SPEAKER_01'}, {'word': 'und', 'start': np.float64(5008.739), 'end': np.float64(5008.819), 'score': np.float64(0.682), 'speaker': 'SPEAKER_01'}, {'word': 'sogar', 'start': np.float64(5008.859), 'end': np.float64(5009.099), 'score': np.float64(0.981), 'speaker': 'SPEAKER_01'}, {'word': '23', 'start': np.float64(5009.119), 'end': np.float64(5009.781), 'score': np.float64(0.714), 'speaker': 'SPEAKER_01'}, {'word': 'Jahre', 'start': np.float64(5009.801), 'end': np.float64(5010.282), 'score': np.float64(0.852), 'speaker': 'SPEAKER_01'}, {'word': 'Regierungsverantwortung.', 'start': np.float64(5010.302), 'end': np.float64(5013.107), 'score': np.float64(0.899), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
5013.127,5020.38,"Wer meinen Sie denn ist denn daran schuld, dass Deutschland ein schlecht funktionierender Staat ist, der seine Aufgaben nicht effizient erledigt?","[{'word': 'Wer', 'start': np.float64(5013.127), 'end': np.float64(5013.347), 'score': np.float64(0.628), 'speaker': 'SPEAKER_01'}, {'word': 'meinen', 'start': np.float64(5013.387), 'end': np.float64(5013.728), 'score': np.float64(0.494), 'speaker': 'SPEAKER_01'}, {'word': 'Sie', 'start': np.float64(5013.748), 'end': np.float64(5013.808), 'score': np.float64(0.31), 'speaker': 'SPEAKER_01'}, {'word': 'denn', 'start': np.float64(5013.828), 'end': np.float64(5013.988), 'score': np.float64(0.863), 'speaker': 'SPEAKER_01'}, {'word': 'ist', 'start': np.float64(5014.008), 'end': np.float64(5014.109), 'score': np.float64(0.804), 'speaker': 'SPEAKER_01'}, {'word': 'denn', 'start': np.float64(5014.149), 'end': np.float64(5014.289), 'score': np.float64(0.896), 'speaker': 'SPEAKER_01'}, {'word': 'daran', 'start': np.float64(5014.329), 'end': np.float64(5014.629), 'score': np.float64(0.869), 'speaker': 'SPEAKER_01'}, {'word': 'schuld,', 'start': np.float64(5014.67), 'end': np.float64(5014.89), 'score': np.float64(0.65), 'speaker': 'SPEAKER_01'}, {'word': 'dass', 'start': np.float64(5014.91), 'end': np.float64(5015.11), 'score': np.float64(0.982), 'speaker': 'SPEAKER_01'}, {'word': 'Deutschland', 'start': np.float64(5015.15), 'end': np.float64(5015.531), 'score': np.float64(0.601), 'speaker': 'SPEAKER_01'}, {'word': 'ein', 'start': np.float64(5015.551), 'end': np.float64(5015.611), 'score': np.float64(0.509), 'speaker': 'SPEAKER_01'}, {'word': 'schlecht', 'start': np.float64(5015.651), 'end': np.float64(5015.932), 'score': np.float64(0.826), 'speaker': 'SPEAKER_01'}, {'word': 'funktionierender', 'start': np.float64(5015.972), 'end': np.float64(5016.693), 'score': np.float64(0.809), 'speaker': 'SPEAKER_01'}, {'word': 'Staat', 'start': np.float64(5016.733), 'end': np.float64(5017.114), 'score': np.float64(0.879), 'speaker': 'SPEAKER_01'}, {'word': 'ist,', 'start': np.float64(5017.154), 'end': np.float64(5017.354), 'score': np.float64(0.927), 'speaker': 'SPEAKER_01'}, {'word': 'der', 'start': np.float64(5017.375), 'end': np.float64(5017.535), 'score': np.float64(0.941), 'speaker': 'SPEAKER_01'}, {'word': 'seine', 'start': np.float64(5017.575), 'end': np.float64(5017.875), 'score': np.float64(0.864), 'speaker': 'SPEAKER_01'}, {'word': 'Aufgaben', 'start': np.float64(5017.936), 'end': np.float64(5018.416), 'score': np.float64(0.917), 'speaker': 'SPEAKER_01'}, {'word': 'nicht', 'start': np.float64(5018.436), 'end': np.float64(5018.637), 'score': np.float64(0.885), 'speaker': 'SPEAKER_01'}, {'word': 'effizient', 'start': np.float64(5018.677), 'end': np.float64(5019.198), 'score': np.float64(0.901), 'speaker': 'SPEAKER_01'}, {'word': 'erledigt?', 'start': np.float64(5019.238), 'end': np.float64(5020.38), 'score': np.float64(0.938), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
5020.546,5028.514, – Zurufe von der AfD,"[{'word': '–', 'start': np.float64(5020.546), 'end': np.float64(5020.807), 'score': np.float64(0.646), 'speaker': 'SPEAKER_01'}, {'word': 'Zurufe', 'start': np.float64(5020.887), 'end': np.float64(5022.814), 'score': np.float64(0.49), 'speaker': 'SPEAKER_01'}, {'word': 'von', 'start': np.float64(5023.015), 'end': np.float64(5023.436), 'score': np.float64(0.739), 'speaker': 'SPEAKER_01'}, {'word': 'der', 'start': np.float64(5023.577), 'end': np.float64(5023.878), 'score': np.float64(0.987), 'speaker': 'SPEAKER_01'}, {'word': 'AfD', 'start': np.float64(5027.37), 'end': np.float64(5028.514), 'score': np.float64(0.525), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
5029.962,5033.307," Ich werde Ihnen sagen, was einen modernen Staat ausmacht.","[{'word': 'Ich', 'start': np.float64(5029.962), 'end': np.float64(5030.303), 'score': np.float64(0.774), 'speaker': 'SPEAKER_01'}, {'word': 'werde', 'start': np.float64(5030.343), 'end': np.float64(5030.503), 'score': np.float64(0.776), 'speaker': 'SPEAKER_01'}, {'word': 'Ihnen', 'start': np.float64(5030.543), 'end': np.float64(5030.783), 'score': np.float64(0.435), 'speaker': 'SPEAKER_01'}, {'word': 'sagen,', 'start': np.float64(5030.823), 'end': np.float64(5031.164), 'score': np.float64(0.861), 'speaker': 'SPEAKER_01'}, {'word': 'was', 'start': np.float64(5031.184), 'end': np.float64(5031.384), 'score': np.float64(0.861), 'speaker': 'SPEAKER_01'}, {'word': 'einen', 'start': np.float64(5031.424), 'end': np.float64(5031.585), 'score': np.float64(0.889), 'speaker': 'SPEAKER_01'}, {'word': 'modernen', 'start': np.float64(5031.605), 'end': np.float64(5032.005), 'score': np.float64(0.757), 'speaker': 'SPEAKER_01'}, {'word': 'Staat', 'start': np.float64(5032.045), 'end': np.float64(5032.366), 'score': np.float64(0.918), 'speaker': 'SPEAKER_01'}, {'word': 'ausmacht.', 'start': np.float64(5032.406), 'end': np.float64(5033.307), 'score': np.float64(0.868), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
5033.347,5039.016,In einem modernen Staat gelten das Subsidiarität- und Konnexitätsprinzip ohne Wenn und Aber.,"[{'word': 'In', 'start': np.float64(5033.347), 'end': np.float64(5033.407), 'score': np.float64(0.906), 'speaker': 'SPEAKER_01'}, {'word': 'einem', 'start': np.float64(5033.428), 'end': np.float64(5033.568), 'score': np.float64(0.711), 'speaker': 'SPEAKER_01'}, {'word': 'modernen', 'start': np.float64(5033.588), 'end': np.float64(5033.988), 'score': np.float64(0.754), 'speaker': 'SPEAKER_01'}, {'word': 'Staat', 'start': np.float64(5034.028), 'end': np.float64(5034.429), 'score': np.float64(0.852), 'speaker': 'SPEAKER_01'}, {'word': 'gelten', 'start': np.float64(5034.469), 'end': np.float64(5034.77), 'score': np.float64(0.863), 'speaker': 'SPEAKER_01'}, {'word': 'das', 'start': np.float64(5034.79), 'end': np.float64(5034.99), 'score': np.float64(0.771), 'speaker': 'SPEAKER_01'}, {'word': 'Subsidiarität-', 'start': np.float64(5035.03), 'end': np.float64(5035.851), 'score': np.float64(0.941), 'speaker': 'SPEAKER_01'}, {'word': 'und', 'start': np.float64(5035.891), 'end': np.float64(5036.072), 'score': np.float64(0.933), 'speaker': 'SPEAKER_01'}, {'word': 'Konnexitätsprinzip', 'start': np.float64(5036.092), 'end': np.float64(5037.494), 'score': np.float64(0.863), 'speaker': 'SPEAKER_01'}, {'word': 'ohne', 'start': np.float64(5037.534), 'end': np.float64(5037.794), 'score': np.float64(0.737), 'speaker': 'SPEAKER_01'}, {'word': 'Wenn', 'start': np.float64(5037.814), 'end': np.float64(5037.975), 'score': np.float64(0.918), 'speaker': 'SPEAKER_01'}, {'word': 'und', 'start': np.float64(5038.015), 'end': np.float64(5038.215), 'score': np.float64(0.913), 'speaker': 'SPEAKER_01'}, {'word': 'Aber.', 'start': np.float64(5038.315), 'end': np.float64(5039.016), 'score': np.float64(0.867), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
